CNPJ_Fundo,Data_Referencia,Versao,Endereco,Outras_Caracteristicas_Relevantes,Area,Percentual_Terreno_Total_Investido,Percentual_Terreno_PL
15.489.509/0001-17,2016-12-31,1,"Rodovia BR-040, Km 790, Expo Minas, bairro Fazendinha São Pedro, Juiz de Fora/MG (ExpoMinas)","Matrícula nº. 63809, Livro nº. 2 do Cartório do 1º Ofício do Registro de Imóveis",72037.0,0.0,1.0
15.489.509/0001-17,2016-12-31,1,"Rua Safra, 2.111, bairro Minas Gerais, Uberlândia/MG (LOJA 37)","Matrícula 97.993, Livro 1, Registro de Imóveis 2° Ofício - Imóvel situado em Uberlândia",119064.0,0.0,1.0
17.216.625/0001-98,2016-12-31,1,"Rua Capitão Alceu Vieira, 44, Vila Ipojuca, São Paulo-Sp","Fundo detém 60% das cotas da SPE na qual está registrada o terreno. O projeto elaborado pelo escritório brasileiro Brasil Arquitetura está em fase final de aprovação na prefeitura e, conforme estratégia traçada em conjunto com o incorporador, será o terceiro a ser lançado. A estratégia de lançamento poderá ser novamente modificada caso as perspectivas em relação ao mercado imobiliário se alterem.",2671.66,0.421194,0.43
17.216.625/0001-98,2016-12-31,1,"Rua Capitão Alceu Vieira, 101, Vila Ipojuca, São Paulo-Sp","Fundo detém 52% das cotas da SPE na qual está registrada o terreno. O projeto está em fase de aprovação na prefeitura e, conforme estratégia traçada em conjunto com o incorporador, será o quarto a ser lançado.",3671.41,0.578806,0.28
17.331.883/0001-15,2016-12-31,1,"Eng. Januário Alvarenga Santos - Bicas, São Benedito - MG, 33040-220","Os recíbiveis oriundos dos aluguéis foram cedidos e securitizados em operações de Mercado de Capitais,e o imóvel está concluído.",26000.0,1.0,1.0
17.590.518/0001-25,2016-12-31,2,0,0,0.0,0.0,0.0
17.655.122/0001-19,2016-12-31,1,"Rua Cecilio Pistelli, quadra 66,  lote 01",,432.58,0.0012,0.0
17.655.122/0001-19,2016-12-31,1,"Rua Aristides Custódio, quadra  66, lote  06",,420.0,0.0022,0.0
17.655.122/0001-19,2016-12-31,1,"Rua Aristides Custódio, quadra  66, lote  08",,420.0,0.0022,0.0
17.655.122/0001-19,2016-12-31,1,"Rua Aristides Custódio, quadra 63, parte lotes 01 e 03, lote A,B,C",,847.59,0.0067,0.0
17.655.122/0001-19,2016-12-31,1,"Av. Benedito Rodrigues Lisboa, s/nº, Chácara Canela, parte do quinhão 6",,3000.0,0.004,0.0
17.655.122/0001-19,2016-12-31,1,"Rua Macyr Amadeu, s/nº, Chácara Canela - Quinhao 5",,6000.0,0.004,0.0
17.655.122/0001-19,2016-12-31,1,"Loteamento Itu Novo Centro - lote 32e33, quadra H - São Luiz",,480.0,0.0058,0.0
17.655.122/0001-19,2016-12-31,1,"Rodovia BR-040, km 55",,85857.0,0.0062,0.0
17.655.122/0001-19,2016-12-31,1,"Rodovia Amaral Peixoto, km.11 - Sítio Barrosos",,20000.0,0.0123,0.0
17.655.122/0001-19,2016-12-31,1,"do LOTE 09 (nove) da QUADRA 57, do Jardim Residencial Por do Sol, da cidade de Fernandópolis - SP, situado à Rua Alcides Braga do Carmo - 450m2",,450.0,0.0005,0.0
17.655.122/0001-19,2016-12-31,1,"LOTE 07 (sete) da QUADRA 57, do Jardim Residencial Por do Sol, da cidade de Fernandópolis - SP, situado à Rua Alcides Braga do Carmo",,450.0,0.0005,0.0
17.655.122/0001-19,2016-12-31,1,Alameda Opala nº 2 quadra 2- Chacaras Florida,,1946.29,0.0039,0.0
17.655.122/0001-19,2016-12-31,1,"Fazenda das Pedras (Estrada Vicinal, Chac.Brunisa)",,385022.0,0.0095,0.0
18.259.637/0001-62,2016-12-31,1,"Av. 22 de Outubro, Mogi Mirim - SP",Terreno,13009.34,0.118278465903271,0.0
18.929.051/0001-68,2016-12-31,1,"Marginal da BR 262, s/n, área 5, Betim/MG","Terreno 1: Principal, Matricula 157.969 do RGI de Betim/MG, localizado na Marginal da BR 262, s/n, área 5, Betim/MG",129000.0,0.9852,0.0
18.929.051/0001-68,2016-12-31,1,"Rodovia Esmeraldas Santo Afonso, Betim/MG","Terreno 1: Principal, Matricula 157.969 do RGI de Betim/MG, localizado na Marginal da BR 262, s/n, área 5, Betim/MG",25000.0,0.0049,0.0
18.929.051/0001-68,2016-12-31,1,"Rodovia Esmeraldas Santo Afonso, Betim/MG","Terreno 3: Gleba objeto da Matricula 152.618 do RGI de Betim/MG, com 25 mil metros quadrados, localizada no lugar denominado Tapera, na Rodovia Esmeraldas Santo Afonso, Betim/MG",25000.0,0.0049,0.0
18.929.051/0001-68,2016-12-31,1,"Rodovia Esmeraldas Santo Afonso, Betim/MG","Terreno 4: Gleba objeto da Matricula 152.619 do RGI de Betim/MG, com 25 mil metros quadrados, localizada no lugar denominado Tapera, na Rodovia Esmeraldas Santo Afonso, Betim/MG",25000.0,0.0049,0.0
18.950.957/0001-64,2016-12-31,1,Terreno Av. Senador Valdon Varjão s/nBarra do Garças- MT,Terreno,1800.0,1.0,0.0263
18.950.957/0001-64,2016-12-31,1,Av. Castelo Branco - Cacoal - BA,Terreno,19000.0,1.0,0.0221
18.950.957/0001-64,2016-12-31,1,Av Juracy Magalhães s/n -420 - Lot Jardim Guanabara - Vitória da Conquista - BA,Terreno,20000.0,1.0,0.0
18.950.957/0001-64,2016-12-31,1,Estrada Alafate BR 364 - Rio Branco - AC,Terreno,25000.0,1.0,0.0251
18.950.957/0001-64,2016-12-31,1,Terreno Rod BR 116 lateral Vicente Feijo - Curitiba - PR,Terreno com estacionamento,14592.0,1.0,0.0624
22.003.469/0001-17,2016-12-31,1,JD EUROPA 1º e 2º Estapa S/N  - Canaa dos Carajás - PA,JD EUROPA 1º e 2º Estapa S/N  - Canaa dos Carajás - PA,131117.88,1.0,1.0
22.340.978/0001-35,2016-12-31,1,Av. Senador Teotônio Vilela - Capela do Socorro - São Paulo/SP,0,6299.43,0.0,0.0
22.340.978/0001-35,2016-12-31,1,Av. General Penha Brasil - lote 38 da quadra345 - Sítio Casa Verde - São Paulo/SP - CEP 02611-000,0,0.0,0.0,0.0
22.340.978/0001-35,2016-12-31,1,Av. General Penha Brasil - lote 48 da quadra345 - Sítio Casa Verde - São Paulo/SP - CEP 02611-000,0,0.0,0.0,0.0
22.340.978/0001-35,2016-12-31,1,Av. General Penha Brasil - lote 56 da quadra345 - Sítio Casa Verde - São Paulo/SP - CEP 02611-000,0,0.0,0.0,0.0
22.340.978/0001-35,2016-12-31,1,Rua Newton Prado - São Bernardo do Campo/SP,0,126.0,0.0,0.0
22.340.978/0001-35,2016-12-31,1,Rua Marechal Deodoro e Rua Newton Prado -São Bernardo do Campo/SP,0,368.75,0.0,0.0
22.340.978/0001-35,2016-12-31,1,Rua Newton Prado - São Bernardo do Campo/SP,0,93.6,0.0,0.0
22.340.978/0001-35,2016-12-31,1,Bairro Itaici - Indaiatuba/SP,50% da propriedade,21935.305,0.0,0.0
23.964.908/0001-10,2016-12-31,1,"1. Terreno 1: Candeias - BA,  matrículas: 6052, 6053, 6054, 6055, 6056, 6057, 6058, 6059, 6060, 6061, 6062 e 6063 Endereço: 50km de Salvador.","1. Terreno 1: Candeias - BA,  matrículas: 6052, 6053, 6054, 6055, 6056, 6057, 6058, 6059, 6060, 6061, 6062 e 6063 Endereço: 50km de Salvador.",111323.61,0.1043,0.0
23.964.908/0001-10,2016-12-31,1,"2. Terreno 2: Candeias - BA, matrícula 6044.  Endereço: 50km de Salvador.","2. Terreno 2: Candeias - BA, matrícula 6044.  Endereço: 50km de Salvador.",113323.52,0.1062,0.0
23.964.908/0001-10,2016-12-31,1,"3. Terreno 3: Campo Grande - MS , matrícula 137.658, Endereço: Rodoanel Rodoviário BR 262.","3. Terreno 3: Campo Grande - MS , matrícula 137.658, Endereço: Rodoanel Rodoviário BR 262.",116184.94,0.1089,0.0
23.964.908/0001-10,2016-12-31,1,"4. Terreno 4: Guarujá - SP, matrículas: 97.185, 97.186, 97.187, 97.188, 97.189, 97.190, 97.191.  Endereço: Guarujá Central Park, Jardim Belmar.","4. Terreno 4: Guarujá - SP, matrículas: 97.185, 97.186, 97.187, 97.188, 97.189, 97.190, 97.191.  Endereço: Guarujá Central Park, Jardim Belmar.",7894.53,0.0074,0.0
23.964.908/0001-10,2016-12-31,1,"5. Terreno 5: Porangantu - GO, matrícula: 3.296. Endereço: Rua São Miguel do Araguaia, nº 242.","5. Terreno 5: Porangantu - GO, matrícula: 3.296. Endereço: Rua São Miguel do Araguaia, nº 242.",17473.0,0.0164,0.0
23.964.908/0001-10,2016-12-31,1,"6. Terreno 6: Campo de Goytacazes - RJ, matrícula: 13.799, 13.800. Endereço: Silvio Basto Tavares, 341/351 e 329/339.","6. Terreno 6: Campo de Goytacazes - RJ, matrícula: 13.799, 13.800. Endereço: Silvio Basto Tavares, 341/351 e 329/339.",5850.0,0.0055,0.0
23.964.908/0001-10,2016-12-31,1,"7.Terreno 7: Pilar do Sul - SP, matrícula: 603, Endereço: Rua Elias Válio, 11 - Centro - Pilar do Sul / SP, CEP: 18185-000","7.Terreno 7: Pilar do Sul - SP, matrícula: 603, Endereço: Rua Elias Válio, 11 - Centro - Pilar do Sul / SP, CEP: 18185-000",667.32,0.0006,0.0
23.964.908/0001-10,2016-12-31,1,"8 Terreno Rural: Pedro Velho / RN, matrícula: 468. Endereço: Carnaúba (Fazenda Lagoa das Vieiras).","8 Terreno Rural: Pedro Velho / RN, matrícula: 468. Endereço: Carnaúba (Fazenda Lagoa das Vieiras).",85.3,0.0001,0.0
23.964.908/0001-10,2016-12-31,1,"9. Terreno Rural: Pedro Velho / RN, matrícula: 300. Endereço: Cuité (Fazenda Barra do Cuité).","9. Terreno Rural: Pedro Velho / RN, matrícula: 300. Endereço: Cuité (Fazenda Barra do Cuité).",120.0,0.0001,0.0
23.964.908/0001-10,2016-12-31,1,"10. Terreno Rural: Pedro Velho / RN, matrícula: 320. Endereço: Cuité (Fazenda Lameiro).","10. Terreno Rural: Pedro Velho / RN, matrícula: 320. Endereço: Cuité (Fazenda Lameiro).",107.0,0.0001,0.0
23.964.908/0001-10,2016-12-31,1,"11. Terreno Rural: Nísia Floresta / RN, matrícula: 2.469. Endereço: Fazenda Cachoeira.","11. Terreno Rural: Nísia Floresta / RN, matrícula: 2.469. Endereço: Fazenda Cachoeira.",507.0,0.0005,0.0
23.964.908/0001-10,2016-12-31,1,"12. Terreno Rural: Espírito Santo / RN, matrícula: 35. Endereço: Fazenda Boa Esperança.","12. Terreno Rural: Espírito Santo / RN, matrícula: 35. Endereço: Fazenda Boa Esperança.",169.2,0.0002,0.0
23.964.908/0001-10,2016-12-31,1,"13. Terreno Rural: Nísia Floresta / RN, matrícula: 221. Endereço: Fazenda Cachoeira II.","13. Terreno Rural: Nísia Floresta / RN, matrícula: 221. Endereço: Fazenda Cachoeira II.",1830.0,0.0017,0.0
23.964.908/0001-10,2016-12-31,1,"14. Terreno 8: Jacarepaguá - Rio de Janeiro - RJ, matrícula 161.009. Endereço: Estrada do Gabinal, nº 1336.","14. Terreno 8: Jacarepaguá - Rio de Janeiro - RJ, matrícula 161.009. Endereço: Estrada do Gabinal, nº 1336.",5535.0,0.0052,0.0
23.964.908/0001-10,2016-12-31,1,"15: Terreno 9: Jacarepaguá - Rio de Janeiro - RJ, matrícula: 1.126. Endereço: Rua Estrada do Gabinal, nº 1284","15: Terreno 9: Jacarepaguá - Rio de Janeiro - RJ, matrícula: 1.126. Endereço: Rua Estrada do Gabinal, nº 1284",3850.0,0.0036,0.0
23.964.908/0001-10,2016-12-31,1,"16. Terreno 10: São José dos Pinhais - PR, matrícula: 66.244. Endereço: Rotatória de confluência da Avenida Norte com a Rua Sebastião Souza Ramos - Campininha do Guaraituba","16. Terreno 10: São José dos Pinhais - PR, matrícula: 66.244. Endereço: Rotatória de confluência da Avenida Norte com a Rua Sebastião Souza Ramos - Campininha do Guaraituba",142798.4,0.1338,0.0
23.964.908/0001-10,2016-12-31,1,"17. Terreno 11: Várzea Grande - MT, matrícula: 55.043. Endereço: Estrada da Guarita - Passagem da Conceição","17. Terreno 11: Várzea Grande - MT, matrícula: 55.043. Endereço: Estrada da Guarita - Passagem da Conceição",370771.0,0.3474,0.0
23.964.908/0001-10,2016-12-31,1,"18. Terreno 12: Várzea Grande - MT, matrícula: 55.429. Endereço: Rodovia dos Imigrantes, altura do KM 25.","18. Terreno 12: Várzea Grande - MT, matrícula: 55.429. Endereço: Rodovia dos Imigrantes, altura do KM 25.",168711.2,0.158,0.0
25.032.881/0001-53,2016-12-31,2,"Setor Solange, Trindade - Goiás",790 lotes,348344.48,1.0,1.0
97.521.194/0001-02,2016-12-31,1,"Terreno 1 - Rod. Anhanguera, km 307, 950 mt",Não há,144239.0,1.0,1.0
00.613.094/0001-74,2017-03-31,1,"Rua Itapaiuna, s/n Lote 11 Gleba A (Setor 8)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",2250.0,0.0083269397856038,0.0
00.613.094/0001-74,2017-03-31,1,"Rua Itapaiuna, s/n Lote 1 Gleba A (Setor 8)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",17800.0,0.065875345859444,0.0
00.613.094/0001-74,2017-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote A6 Gleba A (Setor 6A)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",11401.42,0.0421950834712799,0.0
00.613.094/0001-74,2017-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote 10 Gleba A (Setor 6A)","(i) o Fundo possui 100% do imóvel conforme Escritura de Compra e Venda firmada em 14/03/1995. Até 31/12/2016, o terreno encontrava-se no estoque do Fundo (ii) não há ônus ou garantias que recaiam sobre os terrenos (iii) o terreno foi adquirido em sua totalidade pelo Fundo e não há nenhum acordo dispondo sobre a constituição da propriedade em comum e repartição dos futuros rendimentos por ela gerados (iv) não há prazo acordado para conclusão de um empreendimento.",15000.0,0.0555129319040258,0.0
00.613.094/0001-74,2017-03-31,1,"Av. Maj Sylvio de Magalhães Padilha, s/n Lote A2 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",19989.82,0.0739795677622489,0.0
00.613.094/0001-74,2017-03-31,1,"Av. D. Helena P. de Moraes, s/n Lote A3 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",18104.64,0.0670027764977935,0.0
00.613.094/0001-74,2017-03-31,1,"Av. D. Helena P. de Moraes, s/n Lote A4 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",15747.13,0.0582779570249228,0.0
00.613.094/0001-74,2017-03-31,1,"Rua Itapaiuna, s/n Lote A5 Gleba A (Setores 1 e 6B)","(i) o Fundo possui 100% do terreno conforme Escritura de Compra e Venda firmada em 14/03/1995. Em 14/06/2006, foi firmada uma Escritura de Promessa de Compra e Venda Sob Condições Suspensivas entre o Fundo (Vendedor) e a Camargo Correa Desenvolvimento Imobiliário ""CCDI"" (Compradora) (ii) não há ônus ou garantias que recaiam sobre o terreno (iii) quando do ""habite-se"" do empreendimento a ser desenvolvido pela CCDI, a dívida confessada é novada e substituída pelo direito de participação na receita de venda das unidades construídas. Os percentuais de participação na receita de venda são definidos nas Escrituras de Confissão de Dívida (iv) não há prazo acordado para conclusão do empreendimento.",19962.81,0.0738796074762004,0.0
