CNPJ_Fundo,Data_Referencia,Versao,Nome_Endereco_Imovel,Caracteristicas_Contratuais
31.962.875/0001-06,2019-12-31,2,Prologis Cajamar III,"Não há características que destoem dos demais contratos, conforme acima 1.1.2.1.4"
31.962.875/0001-06,2019-12-31,2,Prologis Castelo Branco KM46,"Não há características que destoem dos demais contratos, conforme acima 1.1.2.1.4"
31.962.875/0001-06,2019-12-31,2,Prologis Dutra SP,"Não há características que destoem dos demais contratos, conforme acima 1.1.2.1.4"
31.962.875/0001-06,2019-12-31,2,Prologis Caxias,"Não há características que destoem dos demais contratos, conforme acima 1.1.2.1.4"
31.962.875/0001-06,2019-12-31,2,Prologis Queimados,"Não há características que destoem dos demais contratos, conforme acima 1.1.2.1.4"
32.177.294/0001-18,2019-03-31,1,Não aplicável,Não aplicável
32.177.294/0001-18,2019-06-28,1,Não aplicável,Não aplicável
32.177.294/0001-18,2019-09-30,1,Não aplicável,Não aplicável
32.177.294/0001-18,2019-12-31,2,Não aplicável,Não aplicável
32.186.230/0001-83,2019-03-31,1,Galpão Perimetral NT,Conforme campo 1.1.2.1.4
32.186.230/0001-83,2019-06-30,1,Galpão Perimetral NT,Conforme campo 1.1.2.1.4
32.186.230/0001-83,2019-09-30,1,Galpão Perimetral NT,Conforme campo 1.1.2.1.4
32.186.230/0001-83,2019-12-31,1,Galpão Perimetral NT,Conforme campo 1.1.2.1.4
32.274.163/0001-59,2019-09-30,1,Edifico Barra da Tijuca,Contrato de locação
32.274.163/0001-59,2019-12-31,1,Edifico Barra da Tijuca,Contrato de locação
32.274.163/0001-59,2019-12-31,1,Canopus Corporate Alphaville,Contrato de locação
32.274.163/0001-59,2019-12-31,1,Condomínio Evolution Corporate,Contrato de locação
32.274.163/0001-59,2019-12-31,1,Parque Cidade Corporate,Contrato de locação
32.441.656/0001-36,2019-06-30,1,Condomínio WT Morumbi - Ala A,Não possui caracteristicas que destoem dos demais
32.527.626/0001-47,2019-12-31,1,,
32.667.306/0001-92,2019-06-28,1,Escola Equilíbrio,Não possui caracteristicas que destoem dos demais
32.667.306/0001-92,2019-09-30,1,Escola Equilíbrio Ltda EPP,Não possui caracteristicas que destoem dos demais
32.667.306/0001-92,2019-12-31,2,Escola Equilíbrio Ltda EPP,Não possui caracteristicas que destoem dos demais
32.892.018/0001-31,2019-12-31,1,Shopping Pátio Maceió,Conforme item 1.1.2.1.4 deste informe
32.892.018/0001-31,2019-12-31,1,Super Shopping Osasco,Conforme item 1.1.2.1.4 deste informe
32.892.018/0001-31,2019-12-31,1,Shopping Granja Vianna,Conforme item 1.1.2.1.4 deste informe
32.903.621/0001-71,2019-12-31,1,Condomínio Logístico Contagem - MG,Não possui caracteristicas que destoem dos demais
32.903.621/0001-71,2019-12-31,1,Condomínio Logístico Santo André - SP,Não possui caracteristicas que destoem dos demais
32.903.621/0001-71,2019-12-31,1,Condomínio Logístico São José dos Pinhais - PR,Não possui caracteristicas que destoem dos demais
32.903.621/0001-71,2019-12-31,1,Condomínio Logístico Arujá I - SP,Não possui caracteristicas que destoem dos demais
32.903.661/0001-13,2019-12-31,1,Condomínio Logístico Arujá II - SP,Não possui caracteristicas que destoem dos demais
32.903.661/0001-13,2019-12-31,1,Condomínio Logístico Betim - MG,Não possui caracteristicas que destoem dos demais
32.903.661/0001-13,2019-12-31,1,Condomínio Logístico Duque de Caxias - RJ,Não possui caracteristicas que destoem dos demais
32.903.661/0001-13,2019-12-31,1,Condomínio Logístico São Bernardo do Campo - SP,Não possui caracteristicas que destoem dos demais
32.903.661/0001-13,2019-12-31,1,Condomínio Logístico Itapevi - SP,Não possui caracteristicas que destoem dos demais
32.903.702/0001-71,2019-12-31,1,COND. WORK BELA CINTRA,Não possui caracteristicas que destoem dos demais
33.045.581/0001-37,2019-12-31,1,Galpão Camaçari,Não possui caracteristicas que destoem dos demais
33.045.581/0001-37,2019-12-31,1,Galpão Santa Luzia,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-09-30,1,Londrina Norte Shopping,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-09-30,1,Shopping Capim Dourado,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-09-30,1,Contagem,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-09-30,1,Ilha Plaza Shopping,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-12-31,2,Londrina Norte Shopping,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-12-31,2,Shopping Capim Dourado,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-12-31,2,Shopping Contagem,Não possui caracteristicas que destoem dos demais
33.046.142/0001-49,2019-12-31,2,Ilha Plaza Shopping,Não possui caracteristicas que destoem dos demais
34.197.700/0001-30,2019-12-31,1,Não se aplica.,Não se aplica.
34.598.181/0001-11,2019-12-31,1,LOG I,Um contrato que corresponde a 2% da receita do FII não possui garantia um contrato que corresponde a 8% da receita do FII não possui garantia nem multa rescisória.
34.598.181/0001-11,2019-12-31,1,LOG Viana,"Um contrato, que corresponde a 3% da receita do FII,  possui prazo contratual de apenas 2 meses e não possui garantia nem multa rescisória."
35.586.415/0001-73,2019-12-31,1,-,-
97.521.194/0001-02,2019-03-29,1,CBP Ribeirão - Ambev,Contrato de Build to Suit atípico com um dos inquilinos. Inquilino só pode sair se pagar todo o restante do contrato.
97.521.194/0001-02,2019-03-29,1,BP - Superfrio,Contrato atipico com investimento. Inquilino no caso de saida antecipada paga todo o residual do investimento
97.521.194/0001-02,2019-06-28,1,CBP Ribeirão - Ambev,Contrato de Build to Suit atípico com um dos inquilinos. Inquilino só pode sair se pagar todo o restante do contrato.
97.521.194/0001-02,2019-09-30,1,CBP Ribeirão - Ambev,Contrato de Build to Suit atípico com um dos inquilinos. Inquilino só pode sair se pagar todo o restante do contrato.
97.521.194/0001-02,2019-12-31,1,CBP Ribeirão - Ambev,Contrato de Build to Suit atípico com um dos inquilinos. Inquilino só pode sair se pagar todo o restante do contrato.
00.332.266/0001-31,2020-03-31,1,Via Parque Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
00.332.266/0001-31,2020-06-30,1,Via Parque Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
00.332.266/0001-31,2020-09-30,2,Via Parque Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
00.332.266/0001-31,2020-12-31,1,Via Parque Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
00.762.723/0001-28,2020-03-31,1,CTI,"Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M."
00.762.723/0001-28,2020-06-30,1,CTI,"Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M."
00.762.723/0001-28,2020-09-30,1,CTI,"Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M."
00.762.723/0001-28,2020-12-31,1,CTI,"Os contratos de locação são dos imóveis do Fundo  preveem  período de de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M."
00.868.235/0001-08,2020-03-31,1,Hotel,Contrato de arrendamento com a Accor
00.868.235/0001-08,2020-03-31,1,ABS,Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos
00.868.235/0001-08,2020-06-30,1,Hotel,Contrato de arrendamento com a Accor
00.868.235/0001-08,2020-06-30,1,ABS,Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos
00.868.235/0001-08,2020-09-30,1,Hotel,Contrato de arrendamento com a Accor
00.868.235/0001-08,2020-09-30,1,ABS,Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos
00.868.235/0001-08,2020-12-31,1,Hotel,Contrato de arrendamento com a Accor
00.868.235/0001-08,2020-12-31,1,ABS,Contratos majoritriamente corrigidos pelo IGP-M e com prazo de 5 anos
01.201.140/0001-90,2020-03-31,1,Grand Plaza Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
01.201.140/0001-90,2020-06-30,1,Grand Plaza Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
01.201.140/0001-90,2020-09-30,1,Grand Plaza Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
01.201.140/0001-90,2020-12-31,1,Grand Plaza Shopping,"Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores."
01.235.622/0001-61,2020-03-31,1,Av. Mem De Sá,Multa por atraso maior e isenção de multa de rescisão com aviso prévio de 3 meses.
01.235.622/0001-61,2020-03-31,1,Barão De Mesquita 164,"Prazo contratual superior, obras de adequação realizadas pelo Locador com majoração do valor do aluguel."
01.235.622/0001-61,2020-03-31,1,Cardeal Leme,Índice de reajuste pelo IGP-DI em um dos contratos. Contratos com isenção de multa por rescisão a partir de determinado tempo transcorrido. Um dos contratos sem a apresentação de garantia.
01.235.622/0001-61,2020-03-31,1,Carioca,Multa por atraso superior. Obrigação e Responsabilidade do Locatário em adequações e manutenções específicas nos imóveis.
01.235.622/0001-61,2020-03-31,1,Cesbon,"Contrato com garantia de permanência por todo o prazo contratual, sob pena de pagamento a título de multa dos meses em aberto em caráter imediato. Garantia hipotecária."
01.235.622/0001-61,2020-03-31,1,Città América,Contratos com garantia de permanência por prazo determinado sob pena de pagamento de multa referente ao restante do prazo determinado e aviso de rescisão superior a 30 dias. Contratos com isenção de multa a partir de determinado período. Contratos com isenção de garantia e garantia mediante depósito. Um dos contratos com índice de reajuste pelo IPCA e prazo inferior aos 60 meses.
01.235.622/0001-61,2020-03-31,1,Città Office,"Isenção de multa de rescisão a partir de determinado prazo, desde que realizado aviso prévio de 180 dias. Multa por atraso superior a 2%. Impossibilidade de alienar o imóvel a terceiros, enquanto não averbada a locação a menos que se obtenha do futuro comprador a garantia de que o contrato será cumprido, sob pena de pagamento de multa em caso de não cumprimento que resulte a saída do Locatário antes do término do contrato."
01.235.622/0001-61,2020-03-31,1,"Conde De Bonfim, 149",Multa por atraso maior e data para pagamento de aluguel diferente.
01.235.622/0001-61,2020-03-31,1,"Dom Gerardo, 46","Prazos menores e maiores a 60 meses, Multa para o Locador em caso de extinção do usufruto durante a vigência do contrato. Isenção de garantia."
01.235.622/0001-61,2020-03-31,1,Golden Corporate,"Aviso prévio para devolução superior a 30 dias. Penalidade em caso de não cumprimento de aviso prédio. Devolução de carência e desconto em caso de rescisão antecipada, sem isentar a multa por rescisão. Isenção de multa por rescisão antecipada após certo período do contrato de locação."
01.235.622/0001-61,2020-03-31,1,Marechal Câmara 160,"Prazo contratual superior, índice de reajuste pelo IPCA, Isenção de multa após transcorrido determinado prazo e desde que respeitado o aviso prévio, impossibilidade de retenção pelo Locatário de todas as benfeitorias realizadas no imóvel."
01.235.622/0001-61,2020-03-31,1,Senhor Dos Passos 107,Multa por atraso superior. Multa por rescisão em caso de contrato em prazo indeterminado e desde que não cumprido o aviso prévio estabelecido.
01.235.622/0001-61,2020-03-31,1,Sete De Setembro N° 155,Multa por atraso superior.
01.235.622/0001-61,2020-03-31,1,"Travessa Do Ouvidor, 9",Multa por atraso superior.
01.235.622/0001-61,2020-03-31,1,Uruguaiana 76,Multa por atraso superior.
01.235.622/0001-61,2020-03-31,1,Uruguaiana 78,"Multa por atraso superior, prazo contratual maior e devolução de desconto em caso de rescisão antecipada"
01.235.622/0001-61,2020-06-30,2,Av. Mem De Sá,Multa por atraso maior e isenção de multa de rescisão com aviso prévio de 3 meses.
01.235.622/0001-61,2020-06-30,2,Barão De Mesquita 164,"Prazo contratual superior, obras de adequação realizadas pelo Locador com majoração do valor do aluguel."
01.235.622/0001-61,2020-06-30,2,Cardeal Leme,Índice de reajuste pelo IGP-DI em um dos contratos. Contratos com isenção de multa por rescisão a partir de determinado tempo transcorrido. Um dos contratos sem a apresentação de garantia.
01.235.622/0001-61,2020-06-30,2,Carioca,Multa por atraso superior. Obrigação e Responsabilidade do Locatário em adequações e manutenções específicas nos imóveis.
01.235.622/0001-61,2020-06-30,2,Cesbon,"Contrato com garantia de permanência por todo o prazo contratual, sob pena de pagamento a título de multa dos meses em aberto em caráter imediato. Garantia hipotecária."
01.235.622/0001-61,2020-06-30,2,Città América,Contratos com garantia de permanência por prazo determinado sob pena de pagamento de multa referente ao restante do prazo determinado e aviso de rescisão superior a 30 dias. Contratos com isenção de multa a partir de determinado período. Contratos com isenção de garantia e garantia mediante depósito. Um dos contratos com índice de reajuste pelo IPCA e prazo inferior aos 60 meses.
01.235.622/0001-61,2020-06-30,2,Città Office,"Isenção de multa de rescisão a partir de determinado prazo, desde que realizado aviso prévio de 180 dias. Multa por atraso superior a 2%. Impossibilidade de alienar o imóvel a terceiros, enquanto não averbada a locação a menos que se obtenha do futuro comprador a garantia de que o contrato será cumprido, sob pena de pagamento de multa em caso de não cumprimento que resulte a saída do Locatário antes do término do contrato."
01.235.622/0001-61,2020-06-30,2,"Conde De Bonfim, 149",Multa por atraso maior e data para pagamento de aluguel diferente.
01.235.622/0001-61,2020-06-30,2,"Dom Gerardo, 46","Prazos menores e maiores a 60 meses, Multa para o Locador em caso de extinção do usufruto durante a vigência do contrato. Isenção de garantia."
01.235.622/0001-61,2020-06-30,2,Golden Corporate,"Aviso prévio para devolução superior a 30 dias. Penalidade em caso de não cumprimento de aviso prédio. Devolução de carência e desconto em caso de rescisão antecipada, sem isentar a multa por rescisão. Isenção de multa por rescisão antecipada após certo período do contrato de locação."
01.235.622/0001-61,2020-06-30,2,Marechal Câmara 160,"Prazo contratual superior, índice de reajuste pelo IPCA, Isenção de multa após transcorrido determinado prazo e desde que respeitado o aviso prévio, impossibilidade de retenção pelo Locatário de todas as benfeitorias realizadas no imóvel."
01.235.622/0001-61,2020-06-30,2,Senhor Dos Passos 107,Multa por atraso superior. Multa por rescisão em caso de contrato em prazo indeterminado e desde que não cumprido o aviso prévio estabelecido.
01.235.622/0001-61,2020-06-30,2,Sete De Setembro N° 155,Multa por atraso superior.
01.235.622/0001-61,2020-06-30,2,"Travessa Do Ouvidor, 9",Multa por atraso superior.
01.235.622/0001-61,2020-06-30,2,Uruguaiana 76,Multa por atraso superior.
01.235.622/0001-61,2020-06-30,2,Uruguaiana 78,"Multa por atraso superior, prazo contratual maior e devolução de desconto em caso de rescisão antecipada"
01.235.622/0001-61,2020-09-30,2,"Primeiro De Março, 19",Multa por atraso superior
01.235.622/0001-61,2020-09-30,2,Av. Mem De Sá,Multa por atraso maior e isenção de multa de rescisão com aviso prévio de 3 meses.
01.235.622/0001-61,2020-09-30,2,Barão De Mesquita 164,"Prazo contratual superior, obras de adequação realizadas pelo Locador com majoração do valor do aluguel."
01.235.622/0001-61,2020-09-30,2,Cardeal Leme,Índice de reajuste pelo IGP-DI em um dos contratos. Contratos com isenção de multa por rescisão a partir de determinado tempo transcorrido. Um dos contratos sem a apresentação de garantia.
01.235.622/0001-61,2020-09-30,2,Carioca,Multa por atraso superior. Obrigação e Responsabilidade do Locatário em adequações e manutenções específicas nos imóveis.
01.235.622/0001-61,2020-09-30,2,Cesbon,"Contrato com garantia de permanência por todo o prazo contratual, sob pena de pagamento a título de multa dos meses em aberto em caráter imediato. Garantia hipotecária."
01.235.622/0001-61,2020-09-30,2,Città América,Contratos com garantia de permanência por prazo determinado sob pena de pagamento de multa referente ao restante do prazo determinado e aviso de rescisão superior a 30 dias. Contratos com isenção de multa a partir de determinado período. Contratos com isenção de garantia e garantia mediante depósito. Um dos contratos com índice de reajuste pelo IPCA e prazo inferior aos 60 meses.
01.235.622/0001-61,2020-09-30,2,Città Office,"Isenção de multa de rescisão a partir de determinado prazo, desde que realizado aviso prévio de 180 dias. Multa por atraso superior a 2%. Impossibilidade de alienar o imóvel a terceiros, enquanto não averbada a locação a menos que se obtenha do futuro comprador a garantia de que o contrato será cumprido, sob pena de pagamento de multa em caso de não cumprimento que resulte a saída do Locatário antes do término do contrato."
01.235.622/0001-61,2020-09-30,2,"Conde De Bonfim, 149",Multa por atraso maior e data para pagamento de aluguel diferente.
01.235.622/0001-61,2020-09-30,2,"Dom Gerardo, 46","Prazos menores e maiores a 60 meses, Multa para o Locador em caso de extinção do usufruto durante a vigência do contrato. Isenção de garantia."
01.235.622/0001-61,2020-09-30,2,Golden Corporate,"Aviso prévio para devolução superior a 30 dias. Penalidade em caso de não cumprimento de aviso prédio. Devolução de carência e desconto em caso de rescisão antecipada, sem isentar a multa por rescisão. Isenção de multa por rescisão antecipada após certo período do contrato de locação."
01.235.622/0001-61,2020-09-30,2,Marechal Câmara 160,"Prazo contratual superior, índice de reajuste pelo IPCA, Isenção de multa após transcorrido determinado prazo e desde que respeitado o aviso prévio, impossibilidade de retenção pelo Locatário de todas as benfeitorias realizadas no imóvel."
01.235.622/0001-61,2020-09-30,2,Senhor Dos Passos 107,Multa por atraso superior. Multa por rescisão em caso de contrato em prazo indeterminado e desde que não cumprido o aviso prévio estabelecido.
01.235.622/0001-61,2020-09-30,2,Sete De Setembro N° 155,Multa por atraso superior.
01.235.622/0001-61,2020-09-30,2,"Travessa Do Ouvidor, 9",Multa por atraso superior.
